span_mm,force_n,E,Ix_mm4,Sx_mm3,is_point,deflection_mm,stress_mpa
3991.3380796087963,154329.88484826073,200000.0,80910000.0,736000.0,0.0,7.896091310199344,104.61663488732185
5165.477831257081,109880.58246084962,200000.0,403000000.0,2300000.0,1.0,3.914498939648505,61.694099215996026
6547.679392084108,161611.3594538819,200000.0,26900000.0,277000.0,0.0,109.79703331248733,477.51776526307043
7218.563805263905,24400.75536904404,200000.0,112600000.0,938000.0,0.0,5.306718655973521,23.472602549047235
6294.664320898291,343209.2749260549,200000.0,215000000.0,1440000.0,0.0,25.920720296447797,187.53360915609431
7874.522778091829,184449.24661794773,200000.0,29000000.0,331000.0,1.0,323.504544223196,1097.0164606459437
10290.874839850265,275646.0697127786,200000.0,930000000.0,4490000.0,1.0,33.64763246983294,157.94204919323695
4841.257960712497,162973.67336302996,200000.0,419000000.0,1690000.0,1.0,4.597342618074669,116.71562034839772
3922.6251459647806,56816.336661699104,200000.0,776000000.0,2590000.0,1.0,0.4603315042116707,21.51247016320481
6344.277195597736,336576.8177700976,200000.0,113000000.0,771000.0,1.0,79.2284160509764,692.391903224881
5574.845105084637,218038.24213963846,200000.0,387000000.0,1980000.0,1.0,10.168312610093148,153.4759377415864
13233.915484611873,163694.5129834351,200000.0,428000000.0,2450000.0,0.0,57.71174523867161,110.5264974549972
14610.734836356749,345435.3842784453,200000.0,204000000.0,1360000.0,0.0,343.84413101246827,463.8846326091242
6484.347393333764,111985.270600491,200000.0,251700000.0,1678000.0,1.0,12.635873703067011,108.18703776967266
7337.906197496272,86242.14918362522,200000.0,1190000000.0,5580000.0,1.0,2.982756793710751,28.35290326971122
8928.263249363066,132704.81831108994,69000.0,419000000.0,1690000.0,1.0,68.05864548512585,175.2697562633739
14796.143491713428,54122.218102681945,200000.0,204000000.0,1360000.0,1.0,89.51994152823399,147.20590167959946
14995.140527212643,254415.68436284462,69000.0,2920000000.0,7290000.0,0.0,55.437334359630846,65.41493380226214
12880.072794100688,35075.24238982127,200000.0,308200000.0,1926000.0,1.0,25.33096682236845,58.641183184272904
8589.998395452705,185902.40401875245,200000.0,920800000.0,3069000.0,0.0,8.331203211560004,65.04159955327752
5183.557638625649,338529.9687375963,200000.0,117700000.0,713000.0,0.0,26.08033939134922,307.64193642243384
3664.954200213325,52214.78101726415,200000.0,40500000.0,324000.0,1.0,6.611086811639,147.65801003275422
6871.929013854668,251172.9250599436,200000.0,231300000.0,1156000.0,0.0,22.942564888434426,186.6395448977047
6633.8952733065125,191382.53012124938,69000.0,308200000.0,1926000.0,1.0,54.737525795715364,164.79902154267515
14299.28385442315,62426.050739051476,69000.0,80910000.0,736000.0,1.0,681.1083334199467,303.2091777949868
14087.156703795616,24006.063197406595,200000.0,403000000.0,2300000.0,1.0,17.346613532531897,36.758388489465744
6625.129355455471,93258.48962064064,200000.0,40500000.0,324000.0,1.0,69.75015998581355,476.73576946852666
11263.362860075804,63747.35198517044,200000.0,38920000.0,324000.0,1.0,243.79360606087312,554.0197197361026
7082.310820221328,58847.35499529576,200000.0,237000000.0,1190000.0,0.0,5.742649811578296,43.778913763088795
4569.193818628638,135983.66733709903,69000.0,564000000.0,2860000.0,1.0,6.944421278608576,54.31256400620863
8597.670804487638,100940.36931442202,200000.0,1870000000.0,8170000.0,1.0,3.573505765219103,26.556060778726337
6482.544059638818,140610.94339054605,69000.0,4110000000.0,9140000.0,1.0,2.813995532728798,24.93207428327274
13383.690020648612,64297.885124254724,200000.0,15090000.0,216000.0,0.0,665.0339874979338,497.9994001657202
5278.009214680317,64176.42004348548,69000.0,19430000.0,194000.0,1.0,146.62998520821031,436.49966025089975
6702.485784653152,17879.94139355935,200000.0,117700000.0,713000.0,1.0,4.764596196700569,42.019653934356384
5888.743688030041,208336.99807513005,200000.0,108000000.0,867000.0,1.0,41.033576212020044,353.76100991865695
13166.068384721615,156515.44157816377,200000.0,335000000.0,1490000.0,0.0,69.42077977009893,172.87693012442446
9638.67511945382,35000.79491256622,69000.0,8690000.0,109000.0,0.0,680.612384456107,386.8822145468771
6356.648131487784,346290.83821104566,69000.0,711000000.0,3560000.0,1.0,37.77161798868097,154.58209337539546
4160.177832296822,136887.43435043882,200000.0,4500000.0,89900.0,0.0,142.59212485602023,791.8187846283436
12059.582067513527,77679.67972783299,69000.0,2010000000.0,5760000.0,0.0,12.790803587492084,20.329524146184205
3543.640229604897,56592.36701295694,200000.0,27720000.0,252000.0,0.0,5.914557899486476,99.47568870817757
4787.287974917338,313664.77530652244,200000.0,111000000.0,641000.0,0.0,20.184603098750575,292.82441633769395
6822.360381111685,143604.55987460425,69000.0,40500000.0,324000.0,0.0,212.4745246068632,377.9791897513879
12788.985998925891,135241.65535436166,200000.0,4110000000.0,9140000.0,0.0,4.481111766057683,23.65431669581691
12561.057767161765,256610.2322676308,200000.0,56960000.0,570000.0,1.0,930.0609168749636,1413.7262943675582
3616.2619814446516,173352.58646290077,69000.0,192700000.0,1376000.0,0.0,8.028195820900415,56.94843457585378
12295.27355800573,139264.71434715192,200000.0,47200000.0,472000.0,0.0,357.0445972817357,453.46868640773766
11406.250933697418,74866.67146115529,200000.0,72100000.0,481000.0,1.0,160.51321455156003,443.83993828306745
7955.521317467117,79323.17211872574,69000.0,112600000.0,938000.0,0.0,66.93562198988928,84.0961069775504
13473.812506947845,260184.67223135167,200000.0,1190000000.0,5580000.0,0.0,34.818898672619774,78.53224665831961
9730.641274903672,349361.7752578639,200000.0,337400000.0,1500000.0,1.0,99.37644612310515,566.5856850330175
14480.225906358577,166285.60088665943,69000.0,200000000.0,1010000.0,0.0,476.3655536170584,298.00161705615164
11110.422918676417,305002.49717469775,200000.0,112600000.0,938000.0,1.0,386.977347643645,903.1734367971757
14488.048754321258,104862.17461339728,200000.0,920000000.0,3380000.0,0.0,22.56677573960369,56.18521813175731
14787.12355771195,272199.2514897988,200000.0,1710000000.0,5701000.0,0.0,33.508169665580894,88.2530249977263
6804.488940221376,128593.07922844423,200000.0,18400000.0,184000.0,1.0,229.35862553929874,1188.8725345094285
11119.46694939055,139096.02302729007,200000.0,237000000.0,1190000.0,0.0,52.53237747532672,162.4657175256513
12655.390007478843,108753.9016775981,200000.0,403000000.0,2300000.0,1.0,56.97642138349241,149.6003304961769
8308.513342378024,97190.9516609839,200000.0,689000000.0,2860000.0,1.0,8.427627750899084,70.58674113931878
9462.935084503833,327228.13748632465,200000.0,1190000000.0,5580000.0,1.0,24.272249549795465,138.7338092677642
11890.691720261917,91355.90242174067,200000.0,576800000.0,2884000.0,0.0,17.33570482299188,47.08238871893531
5708.059755379965,89164.43033402393,200000.0,2920000000.0,7290000.0,1.0,0.5915658397526286,17.453905912244313
14734.928541997046,63699.965911720166,200000.0,38920000.0,324000.0,0.0,340.8939194776066,362.11977077036573
12070.932712904874,107663.31277189415,200000.0,308200000.0,1926000.0,1.0,64.00094086479511,168.6911479903825
12224.699922453825,231781.56834248707,200000.0,482000000.0,1928000.0,0.0,57.194631388937964,183.70462399785427
13203.997218907121,22681.403834358636,200000.0,4110000000.0,9140000.0,0.0,0.8270907543760885,4.095804063864747
5109.464490466351,322675.8360293176,200000.0,83560000.0,557000.0,1.0,53.65657351621726,739.9913492474914
9815.542423973944,46482.234863002916,200000.0,18400000.0,184000.0,1.0,248.85184105821648,619.9026470909641
10695.748914179248,188268.30184407695,200000.0,117700000.0,713000.0,1.0,203.87459297950517,706.0555697836708
5313.736779285717,48299.89874685252,200000.0,13170000.0,146000.0,0.0,35.82360948437871,219.73711336203166
11623.178081470645,14788.626510278013,200000.0,35400000.0,285000.0,0.0,42.707882432600535,75.39071908303546
4040.8532381802706,237546.9901593844,200000.0,1190000000.0,5580000.0,1.0,1.371988811459587,43.00593747336157
14229.90464401666,12322.240983448854,200000.0,1370000000.0,4620000.0,1.0,2.6996276480065546,9.48832869021004
6203.931923571362,122072.60312632906,69000.0,15090000.0,216000.0,1.0,583.2298035152908,876.5394901955403
10844.200404842384,245541.32074373122,200000.0,576800000.0,2884000.0,1.0,56.54845027979857,230.8165126399728
6681.676104043438,147841.64840925508,69000.0,63200000.0,424000.0,0.0,131.68177288523552,291.223469740162
10664.5359023926,329816.1120736061,200000.0,112600000.0,938000.0,1.0,370.0736181819194,937.4562282506452
14488.32644226272,172581.84590997614,200000.0,80910000.0,736000.0,1.0,675.734890561997,849.3281662879798
11423.288722267851,320350.94201625546,69000.0,576800000.0,2884000.0,0.0,156.2298097682105,158.61049337303112
12142.315439653285,241316.2527725953,69000.0,403000000.0,2300000.0,0.0,202.29062164665757,159.24663379783144
9338.07748887832,133006.85529824288,69000.0,669000000.0,3340000.0,1.0,48.879865248273205,92.96619171608855
9571.790984531177,181865.59907148257,69000.0,482000000.0,1928000.0,1.0,99.90628514951688,225.72348308981154
6937.411652906478,186916.1240028276,200000.0,1072000000.0,4287000.0,1.0,6.064194814403888,75.61896995412627
9997.772141292211,40920.15911357387,69000.0,8690000.0,109000.0,0.0,888.0081060137427,469.1633334896498
8548.539668867084,284351.21986849344,200000.0,776000000.0,2590000.0,1.0,23.845033420102155,234.6320157274917
3036.1856590930647,84086.4449488061,200000.0,49800000.0,498000.0,1.0,4.922779570333149,128.16368387433073
11404.61853716611,193995.5913871679,200000.0,204000000.0,1360000.0,0.0,91.83595953716195,203.3497902263359
8664.854410147804,107610.84034304884,200000.0,1190000000.0,5580000.0,0.0,3.830025412964261,20.887819545842273
14739.999419089212,229599.47815303557,200000.0,419000000.0,1690000.0,0.0,114.25048627490234,250.31776439344574
7589.755426216465,305670.8970056409,200000.0,478000000.0,1910000.0,1.0,29.123147229533537,303.6606477990546
14569.732516568232,307348.26537491445,200000.0,366600000.0,2156000.0,0.0,168.8114211981848,259.6232615922911
4423.5980074233075,347567.9038663796,200000.0,337400000.0,1500000.0,1.0,9.288601148786116,256.2501144979194
11629.127700130224,154203.53010935654,200000.0,1180000000.0,4060000.0,1.0,21.408315392112108,110.42195464607518
7153.916819851521,103720.90745034328,200000.0,47200000.0,472000.0,0.0,52.37991050050832,196.50708272755173
8030.8871819010255,270458.17895472713,200000.0,1370000000.0,4620000.0,1.0,10.651208697381657,117.53350230561043
4210.760557110085,21415.93375645547,69000.0,798900000.0,3551000.0,0.0,0.37767298554346385,3.1743652898957166
5607.2305221306415,303668.2825078192,200000.0,1190000000.0,5580000.0,0.0,2.9289131175454477,38.143773796608514
6471.161416247026,287367.3272995277,69000.0,72100000.0,481000.0,0.0,203.8161117580441,483.2641270036709
12270.458549785484,288250.04629065195,200000.0,40500000.0,324000.0,0.0,856.0626021706711,1364.5679957495274
9680.617417262814,211166.82156251906,200000.0,192700000.0,1376000.0,0.0,64.72348946091967,185.70359836173805
9670.207991804551,25940.592963834697,200000.0,308200000.0,1926000.0,0.0,4.955226319462837,16.280563953206602
12429.655151766216,118369.71548754616,200000.0,2920000000.0,7290000.0,1.0,8.108933866749144,50.45592400283911
7517.522262085585,266501.4730609626,200000.0,1370000000.0,4620000.0,0.0,5.380368230785463,54.20537761403159
6608.837025541774,250576.11114591055,200000.0,115000000.0,919000.0,0.0,40.94734386590896,225.24710025261373
14613.43426255952,199477.49778775286,200000.0,687000000.0,2310000.0,1.0,94.38931026595655,315.4817425087657
5440.040796720653,229879.9895263012,200000.0,419000000.0,1690000.0,1.0,9.20073203942974,184.99356825041883
11695.016547686422,74763.75026645102,200000.0,478000000.0,1910000.0,0.0,16.28825229890245,57.22272883071674
10235.06453986891,307030.9558864435,200000.0,38310000.0,426000.0,0.0,559.4361851157165,922.0896858084595
9706.205715270327,172994.03020011104,200000.0,40500000.0,324000.0,0.0,254.29238341018242,647.806961665004
3184.0044747419142,328634.3194887642,200000.0,38920000.0,324000.0,0.0,17.744749631255992,403.6933425177729
11347.515428459781,249281.3181097393,200000.0,1370000000.0,4620000.0,0.0,17.309331492992907,76.53472952589968
12306.166584765244,139424.99308679366,69000.0,366600000.0,2156000.0,1.0,214.0061292707477,198.9549154691329
6138.739528624232,184357.623608083,200000.0,19430000.0,194000.0,1.0,228.64130314447596,1458.4064838224233
14775.82148215892,169626.74348766985,200000.0,561000000.0,2550000.0,1.0,101.60501317861016,245.72298827193106
7967.162046943495,201258.40733788046,200000.0,1870000000.0,8170000.0,1.0,5.669596394499623,49.065432820396104
6958.383431734319,139145.5234119924,200000.0,83560000.0,557000.0,0.0,36.52621410740575,217.28633409109952
14321.574540571566,124771.85657241267,200000.0,308200000.0,1926000.0,0.0,77.422125582218,115.97413320791327
9558.55594470945,72576.24277283094,69000.0,308200000.0,1926000.0,0.0,38.808637453100324,45.023629075873096
9287.332984848952,295283.2878222846,200000.0,576800000.0,2884000.0,1.0,42.718444825303656,237.72488027622927
3076.6058932893466,56747.120368966454,200000.0,204000000.0,1360000.0,0.0,0.5273974770034171,16.046739425952726
3109.697540287941,181949.19269564212,200000.0,115000000.0,919000.0,0.0,3.0975300430839976,76.95959697811759
11001.056754640076,219616.58276867488,200000.0,431900000.0,2400000.0,1.0,70.52026055044493,251.66817617692192
3079.3482839059066,197558.81070982735,200000.0,16600000.0,221000.0,0.0,22.62421579663137,344.0907153448895
6296.888846373984,342342.978399054,200000.0,117700000.0,713000.0,0.0,47.27938596933204,377.92701302864907
11088.395425430524,284097.01764212584,200000.0,564000000.0,2860000.0,0.0,44.70977352710665,137.68269540214445
9292.624814709796,91929.40298659279,69000.0,337400000.0,1500000.0,1.0,66.01372543918568,142.37757523244085
7253.293210326856,280278.3529083787,200000.0,419000000.0,1690000.0,0.0,16.618431058673895,150.36546406449733
8507.972946614222,92690.68402557989,200000.0,40500000.0,324000.0,0.0,91.76311527213606,304.2476204061175
13174.405224378428,232270.14465011205,200000.0,428000000.0,2450000.0,1.0,129.26216957107314,312.2470415454856
7526.034821811446,171841.73404484297,200000.0,26900000.0,277000.0,1.0,283.6637263102694,1167.2264208140152
14686.076947632,314229.0121285179,200000.0,1180000000.0,4060000.0,1.0,87.86389221339334,284.16203517846856
5152.254038640829,299145.38403544424,200000.0,561000000.0,2550000.0,0.0,4.748101933276059,75.55259867829415
12027.05363816238,252321.8759827823,200000.0,215000000.0,1440000.0,1.0,212.6781899471422,526.8556834248424
9767.498395485178,202676.61276296666,200000.0,798900000.0,3551000.0,0.0,15.391113694512935,69.68612679402082
6980.758075461943,266907.1499371034,200000.0,1710000000.0,5701000.0,0.0,3.4568508673725917,40.85279429753717
9009.514219652701,341269.93132823874,200000.0,492000000.0,2540000.0,1.0,52.840365676934674,302.62561998442885
12282.65899357587,20072.724041356138,200000.0,8690000.0,109000.0,1.0,445.85381622169524,565.4734506242106
7269.734372470175,329988.56729004666,200000.0,113000000.0,771000.0,0.0,73.04405286387946,388.9314575471656
10928.062890178506,39135.99999649015,69000.0,35400000.0,285000.0,0.0,272.26537847625025,187.57924089109446
11557.302392140627,37892.923288870516,200000.0,478000000.0,1910000.0,0.0,7.967249691504068,28.66099299552886
10606.810583556611,261482.79825204218,200000.0,335000000.0,1490000.0,1.0,97.02452465309926,465.3520993150395
3062.342668440361,114810.93474634134,200000.0,12100000.0,138000.0,1.0,28.384941668773482,636.9391744153569
4239.515128099492,40470.40626653175,69000.0,428000000.0,2450000.0,0.0,1.359665419718256,8.753821408534753
5034.995080707906,139448.88798617266,200000.0,12100000.0,138000.0,1.0,153.23416416516775,1271.9646105443785
8917.487306529416,31510.831094164496,200000.0,15800000.0,160000.0,1.0,147.31909330043288,439.05849421935983
8810.775767207142,36153.26287435343,200000.0,1870000.0,37500.0,0.0,860.9087517120652,1061.7943081294513
8949.629240674352,219667.38929216858,200000.0,564000000.0,2860000.0,1.0,29.082409385214582,171.84804986292494
3081.208433105658,144535.27266497797,69000.0,478000000.0,1910000.0,0.0,1.6691634726291031,29.145503993225756
6954.500595351123,123810.31607396538,69000.0,1190000000.0,5580000.0,1.0,10.566165010180727,38.577012403536386
10238.535220677757,246399.38047743964,200000.0,72100000.0,481000.0,1.0,382.07322096847207,1311.2103614195426
7778.8749905280965,118506.80603900827,200000.0,15090000.0,216000.0,0.0,240.66515481627889,533.4777949676827
6910.634849314865,105302.04979783396,200000.0,335000000.0,1490000.0,1.0,10.806240351490022,122.09798910020419
9766.206103545432,211357.19164513107,69000.0,113000000.0,771000.0,0.0,328.7804089640236,334.6559492660373
9601.189883969673,334021.56790534063,200000.0,561000000.0,2550000.0,1.0,54.892826359977725,314.41220576476434
6495.974495823544,245563.99497027654,200000.0,798900000.0,3551000.0,1.0,8.776754877777114,112.30480487323707
3887.5816269874613,346838.2089085691,200000.0,24920000.0,311000.0,1.0,85.18168498966008,1083.892161165783
9079.351716354107,322933.3427226205,200000.0,671200000.0,2441000.0,1.0,37.51061871328331,300.2893690615139
4019.783208611853,271444.3762928138,200000.0,26900000.0,277000.0,0.0,42.67222104138013,492.39510193768234
3531.560322334195,344426.79002367414,200000.0,136000000.0,775000.0,0.0,7.26217460551299,196.18773961234058
8165.466526682187,13586.242746757189,200000.0,920000000.0,3380000.0,0.0,0.5234356948219869,4.102737069971174
9225.573202192194,207376.2204781614,69000.0,920000000.0,3380000.0,1.0,53.43931433031126,141.50625017863172
7693.610024130034,272596.3590372269,69000.0,1710000000.0,5701000.0,0.0,13.699481692824023,45.98425891137658
7139.608651194219,18351.30202876157,200000.0,35400000.0,285000.0,1.0,19.652400641271356,114.93080239054824
14540.734388159644,49463.57490605139,200000.0,237000000.0,1190000.0,1.0,66.83823088528334,151.10014802470846
8463.991622710524,80334.89091082693,200000.0,237000000.0,1190000.0,1.0,21.409686290893443,142.84744615135816
8257.991259276325,246899.51027804645,200000.0,204000000.0,1360000.0,1.0,70.99734113747776,374.7966907712201
12722.231243024376,49128.99067758722,200000.0,308200000.0,1926000.0,1.0,34.1919468749119,81.13063085886509
12600.601509006687,326173.63180612144,200000.0,231300000.0,1156000.0,1.0,293.88391418489255,888.8373609718649
4921.628534584312,200348.64384655346,200000.0,1180000000.0,4060000.0,0.0,1.3177701911188437,30.35842371984063
10557.123826544146,73371.55459644506,200000.0,776000000.0,2590000.0,1.0,11.588617091265554,74.76762424910508
11456.827391516814,79966.72298488945,200000.0,15090000.0,216000.0,1.0,830.1220243638261,1060.376090628692
13463.751960118621,73566.34411491176,200000.0,387000000.0,1980000.0,1.0,48.32760605909689,125.06048103232543
6148.240745428331,303296.4261354845,69000.0,251700000.0,1678000.0,1.0,84.55637252649795,277.82172900908
7663.671130952991,143464.96194289328,200000.0,237000000.0,1190000.0,1.0,28.38159820733625,230.9807325934865
8494.327034118414,68659.35442351551,200000.0,112600000.0,938000.0,0.0,24.330836578124277,77.72055042973874
11065.320980603792,116483.1532543373,200000.0,63200000.0,424000.0,1.0,260.11587396512715,759.9784667407461
7479.672851571727,58061.90471113065,200000.0,4110000000.0,9140000.0,0.0,0.3848629017688319,5.939333320272705
9897.672538492974,153833.1859048922,200000.0,251700000.0,1678000.0,0.0,38.58112140989863,113.42301099820017
6466.017288592147,73613.5171872169,200000.0,149200000.0,1148000.0,1.0,13.894025662231124,103.65554764949555
7308.470066056426,13258.369451515617,200000.0,217000000.0,1280000.0,0.0,1.5528109493122662,9.46273400987576
14565.949072979278,181848.92670842793,200000.0,2920000000.0,7290000.0,0.0,12.530056710173948,45.41841916000007
3370.3284677160577,268759.25030544423,200000.0,47200000.0,472000.0,1.0,22.707372031555604,479.77063149699774
9451.303418457832,67191.05232843506,200000.0,8640000.0,144000.0,0.0,427.4463390784771,551.2526237513154
12301.356334367945,289916.1547191726,200000.0,671200000.0,2441000.0,0.0,52.34657231206215,182.62811994519717
3499.3262672428,254453.28198421473,69000.0,689000000.0,2860000.0,0.0,2.9862889992901365,38.91674184587258
4228.997266529979,292224.0436244635,200000.0,40500000.0,324000.0,0.0,35.52891298578315,476.7803555950193
3386.764745390326,99357.1764120174,200000.0,5410000.0,77300.0,0.0,46.44787515330234,544.1451847892712
4408.632317986932,286042.2302824382,200000.0,38310000.0,426000.0,0.0,41.65224630134894,370.02788167028217
13332.584355242903,217489.0128906221,200000.0,26900000.0,277000.0,0.0,1247.4893506220944,1308.5246438188396
6373.020225482376,193181.30565619693,200000.0,35400000.0,285000.0,1.0,147.138556888468,1079.954708887592
6208.116795336962,301725.7272817276,200000.0,1190000000.0,5580000.0,0.0,3.9496062572905584,41.96121315239526
12428.292579495568,322381.3620221406,200000.0,366600000.0,2156000.0,1.0,175.8492976041462,464.59298346336226
11114.814644399352,176415.96681131684,69000.0,192700000.0,1376000.0,1.0,379.55308013772344,356.2555907376841
7970.7010723804515,163677.18566712388,200000.0,2010000000.0,5760000.0,0.0,2.684667106799744,28.31210762416054
6927.471361931163,10840.848948274812,200000.0,13170000.0,146000.0,0.0,17.816012954192082,64.29766320907667
11367.467733462696,299036.1215288373,69000.0,776000000.0,2590000.0,1.0,170.90815754623213,328.1161643454833
8155.7172082228335,82029.498578631,200000.0,111000000.0,641000.0,0.0,26.100110031452495,130.46205014421503
7053.061862049448,206497.43768872353,69000.0,57900000.0,429000.0,0.0,236.13418910355583,424.3703969619548
13729.855896462672,269166.3676236506,200000.0,492000000.0,2540000.0,0.0,92.18545689785657,181.87083856532806
13040.426146350661,15535.659806733103,200000.0,5410000.0,77300.0,1.0,663.3405647209404,655.2122391479447
14902.058865848043,155451.76229468125,200000.0,366600000.0,2156000.0,1.0,146.1742182865563,268.6168033992475
13493.080431168575,308042.31266056455,200000.0,366600000.0,2156000.0,1.0,215.02057013229498,481.96193192632455
3989.0463684657593,235932.99588033624,200000.0,108000000.0,867000.0,1.0,14.44444792628351,271.3805249185993
11444.376477168531,10369.343255186055,200000.0,215000000.0,1440000.0,1.0,7.530398622843598,20.602546533566294
5714.290337512873,241194.12654133688,200000.0,8470000.0,136000.0,0.0,345.92265844064843,1266.7768995956053
12805.308322959581,345972.66921785247,200000.0,1710000000.0,5701000.0,1.0,44.25318854310502,194.276736566049
3849.939664806145,140243.77472976272,200000.0,564000000.0,2860000.0,1.0,1.4780700796424955,47.196684534468226
13571.867939763248,56623.96021280551,200000.0,308200000.0,1926000.0,0.0,29.90165768804033,49.87622729975128
4714.236802018726,190372.81402587154,200000.0,112600000.0,938000.0,0.0,11.532129350186887,119.59788459284404
8281.193049358222,255626.8889638696,200000.0,2920000000.0,7290000.0,0.0,3.2367651860042455,36.29793580446628
8308.606433269011,83863.19048310764,200000.0,1190000000.0,5580000.0,0.0,2.6315872053118836,15.60901084144938
10074.887013138157,140570.84917666105,200000.0,72100000.0,481000.0,0.0,129.8043781728476,368.0445485436145
5973.436499562948,229170.9931838852,200000.0,920800000.0,3069000.0,0.0,3.45363052733791,55.75669498719909
11654.155666314939,106873.07540215313,200000.0,431900000.0,2400000.0,0.0,25.499773999443295,64.8705967330413
5465.348617829303,216355.13568846634,200000.0,776000000.0,2590000.0,1.0,4.74119549192675,114.13670287598859
3654.8295721830355,315290.27052137646,200000.0,83560000.0,557000.0,1.0,19.188556071277723,517.2047596603232
5892.981067262518,226947.9921604404,200000.0,337400000.0,1500000.0,0.0,8.961798777686006,111.45001842123575
3144.8041486933103,132773.39039395968,200000.0,930000000.0,4490000.0,1.0,0.4625276231184039,23.24868089905784
13067.679634843504,153093.60164582904,69000.0,1072000000.0,4287000.0,1.0,96.22044549645392,116.66539190880269
3165.521108703489,83352.59909585961,200000.0,776000000.0,2590000.0,0.0,0.22182058750342573,12.734286288764254
3989.1337430957506,192432.03746380523,69000.0,2980000000.0,12000000.0,1.0,1.2376748819740166,15.992440289574159
6718.882627399704,183843.5974204127,200000.0,2980000000.0,12000000.0,0.0,1.2182381431202334,12.866912009029376
7688.7780356201965,225660.04410010728,200000.0,63200000.0,424000.0,0.0,105.66188288658401,511.5123793024435
8213.80306327223,164146.42638102852,69000.0,115000000.0,919000.0,1.0,238.82298450264958,366.77541344768304
11417.995334686393,65703.09451803858,200000.0,231300000.0,1156000.0,0.0,27.528881089248493,81.11998558407424
12870.082472631233,98143.96691894087,200000.0,930000000.0,4490000.0,0.0,14.646485750140169,35.16483709460358
8151.894832132511,188110.43189254755,200000.0,15090000.0,216000.0,0.0,439.6510651176995,887.4169314902857
8953.77082722167,183665.83900483043,200000.0,83560000.0,557000.0,0.0,102.72039083992907,369.05337325824956
5002.5767118651665,63485.393574382855,200000.0,15090000.0,216000.0,0.0,34.29056428795176,183.79082837891895
4384.003242409624,261865.18723518,200000.0,49800000.0,498000.0,0.0,28.84495116763657,288.1570858215981
3147.4568764464366,25633.72016251055,200000.0,687000000.0,2310000.0,0.0,0.07574309578554761,4.365856536492983
5147.53120522142,336516.329434104,200000.0,920800000.0,3069000.0,0.0,3.2452382120206273,70.55345009892599
11568.249619662687,232939.12010331123,200000.0,111000000.0,641000.0,1.0,338.41622184203237,1050.9742151092244
9024.491310714993,316659.9431478123,200000.0,920000000.0,3380000.0,0.0,16.4695707329015,105.68398318746422
12282.329754070624,115637.24317611987,200000.0,920800000.0,3069000.0,1.0,24.23837191222745,115.69686807923463
7427.03230983059,109142.33082305109,200000.0,149200000.0,1148000.0,1.0,31.217570974373313,176.52517800371837
7419.283532353425,340431.63335131574,200000.0,671200000.0,2441000.0,0.0,13.485673774116213,129.3403733723652
5941.522492518994,12168.480135613383,200000.0,29000000.0,331000.0,1.0,9.167698944647649,54.60672086519323
7157.084372872874,295455.16234469914,200000.0,136000000.0,775000.0,1.0,82.9640323662669,682.1282339682324
10887.646202111973,298662.0358448334,200000.0,564000000.0,2860000.0,1.0,71.19208032268962,284.24183394062686
14797.388902738772,152737.3862809674,200000.0,1870000000.0,8170000.0,0.0,17.229306474397507,34.579475287445085
4116.319660297058,323233.29701051617,69000.0,2920000000.0,7290000.0,0.0,1.4569686594629656,22.814327423643963
4602.166203011484,288787.38324403344,200000.0,38310000.0,426000.0,0.0,47.83675857696419,389.97873680221016
6780.1069849171,282277.7194798284,200000.0,72100000.0,481000.0,1.0,127.11000699635991,994.7365579687274
4267.893001232294,162852.69423170938,200000.0,2920000000.0,7290000.0,1.0,0.45162859539534705,23.83531803646601
7299.449351248269,271914.4945636117,200000.0,63200000.0,424000.0,1.0,174.30680627263828,1170.2983967792159
13229.786227933784,40743.10193649846,200000.0,80910000.0,736000.0,1.0,121.46163881743617,183.0918916041948
7754.933552157253,26643.209980743733,200000.0,6660000.0,88800.0,0.0,121.4661721537916,290.8450492916442
5998.231538658612,167094.70461792123,200000.0,711000000.0,3560000.0,1.0,5.28313284491622,70.38432072907895
12964.467982735632,344072.8607444313,200000.0,387000000.0,1980000.0,0.0,126.12824016866064,281.6112112909862
7466.876925791972,224301.16652530033,200000.0,24920000.0,311000.0,0.0,243.95473825055691,673.1628636479987
14009.142978138962,35495.641435772624,200000.0,387000000.0,1980000.0,0.0,16.417519891937758,31.392898735766593
8321.175886031866,53789.126658981535,200000.0,711000000.0,3560000.0,1.0,4.540542705934847,31.43179660712467
7739.984258663033,20023.979620099104,200000.0,61200000.0,502000.0,1.0,15.803306809394275,77.18390789608117
13899.650590463081,103493.80146824231,200000.0,2980000000.0,12000000.0,1.0,9.714903513484204,29.969326639320663
10430.11858615075,93566.82494338346,200000.0,83560000.0,557000.0,1.0,132.34878747464805,438.02202867552035
9608.263982447766,30732.883437166543,200000.0,687000000.0,2310000.0,1.0,4.133425538579201,31.957755087242013
12626.01699325353,280247.72306263587,200000.0,287000000.0,1290000.0,1.0,204.7331042771951,685.7388592461061
12377.221270025922,126971.60072855787,69000.0,117700000.0,713000.0,1.0,617.6028177366595,551.036324413263
6245.228217227686,18861.40904142239,69000.0,920000000.0,3380000.0,1.0,1.507790205862506,8.712559464657595
12728.272388446772,105517.1062046365,200000.0,337400000.0,1500000.0,1.0,67.17612421014698,223.84174490220028
10007.867038214721,89139.12349308396,200000.0,492000000.0,2540000.0,1.0,18.917189047501108,87.8043795100184
